time,flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
129.93879045893118,3.1230756e+05,1.5228534e+01,0,1.183239e-03,179.91385,615.84704,1028,3.1187491e+05,1.5095297e+01,2.7558110e+03,1.3027688e+00,3.1230756e+05,1.5228534e+01,0,,,,,179.91385,6.9409165e-05,615.84704,5.4240572e-05,-1.1642942e-03,-5.5111670e-03
129.95922476347187,3.1233025e+05,1.5160917e+01,0,1.183943e-03,179.91352,615.84655,1029,3.1191000e+05,1.5095874e+01,2.7542744e+03,1.3023249e+00,3.1233025e+05,1.5160917e+01,0,,,,,179.91352,6.9399437e-05,615.84655,5.4228956e-05,-1.4348947e-03,-6.2171128e-03
129.9796590679034,3.1230269e+05,1.5215609e+01,0,1.184648e-03,179.91345,615.84703,1030,3.1187503e+05,1.5095211e+01,2.7542683e+03,1.3019005e+00,3.1230269e+05,1.5215609e+01,0,,,,,179.91345,6.9410977e-05,615.84703,5.4238222e-05,-1.3747857e-03,-5.6313556e-03
130.0000932723342,3.1228353e+05,1.5198354e+01,0,1.185352e-03,179.91374,615.84698,1031,3.1186253e+05,1.5094709e+01,2.7578162e+03,1.2995055e+00,3.1228353e+05,1.5198354e+01,0,,,,,179.91374,6.9409973e-05,615.84698,5.4241533e-05,-1.2629820e-03,-5.7053943e-03
130.02052767675923,3.1228366e+05,1.5195030e+01,0,1.186057e-03,179.91341,615.84660,1032,3.1186359e+05,1.5094965e+01,2.7540664e+03,1.3025717e+00,3.1228366e+05,1.5195030e+01,0,,,,,179.91341,6.9407346e-05,615.84660,5.4239208e-05,-1.4976336e-03,-6.1078733e-03
130.04096198107436,3.1231484e+05,1.5189638e+01,0,1.186761e-03,179.91346,615.84677,1033,3.1189781e+05,1.5095551e+01,2.7579983e+03,1.3012285e+00,3.1231484e+05,1.5189638e+01,0,,,,,179.91346,6.9399808e-05,615.84677,5.4235217e-05,-1.4553652e-03,-6.0257060e-03
130.06139618538873,3.1227928e+05,1.5184093e+01,10000000000000,1.187465e-03,179.91370,615.84671,1034,3.1186066e+05,1.5095045e+01,2.7590112e+03,1.3021721e+00,3.1227928e+05,1.5184093e+01,10000000000000,,,,,179.91370,6.9408052e-05,615.84671,5.4241740e-05,-1.3975312e-03,-6.0265381e-03
130.08183048958017,3.1232847e+05,1.5172877e+01,10000000000000,1.188170e-03,179.91347,615.84673,1035,3.1189778e+05,1.5095683e+01,2.7547305e+03,1.3021927e+00,3.1232847e+05,1.5172877e+01,10000000000000,,,,,179.91347,6.9403744e-05,615.84673,5.4236833e-05,-1.4220489e-03,-5.8140722e-03
130.10226489377965,3.1231738e+05,1.5168172e+01,0,1.188874e-03,179.91319,615.84666,1036,3.1191209e+05,1.5095810e+01,2.7564055e+03,1.3005062e+00,3.1231738e+05,1.5168172e+01,0,,,,,179.91319,6.9395188e-05,615.84666,5.4231237e-05,-1.8516479e-03,-6.3083121e-03
130.1226990978612,3.1228753e+05,1.5187831e+01,0,1.189578e-03,179.91305,615.84625,1037,3.1186678e+05,1.5094823e+01,2.7526855e+03,1.2981454e+00,3.1228753e+05,1.5187831e+01,0,,,,,179.91305,6.9408918e-05,615.84625,5.4242289e-05,-1.9833208e-03,-6.4953128e-03
130.1431334019362,3.1229247e+05,1.5162728e+01,0,1.190282e-03,179.91296,615.84629,1038,3.1187819e+05,1.5095025e+01,2.7560676e+03,1.2991230e+00,3.1229247e+05,1.5162728e+01,0,,,,,179.91296,6.9406131e-05,615.84629,5.4236836e-05,-1.9515557e-03,-6.5485328e-03
130.16356780601927,3.1225488e+05,1.5162568e+01,0,1.190986e-03,179.91289,615.84625,1039,3.1184900e+05,1.5094489e+01,2.7555662e+03,1.3004837e+00,3.1225488e+05,1.5162568e+01,0,,,,,179.91289,6.9405425e-05,615.84625,5.4236512e-05,-2.0065466e-03,-6.8118265e-03
130.18400210998516,3.1232478e+05,1.5210459e+01,0,1.191690e-03,179.91272,615.84624,1040,3.1190084e+05,1.5095858e+01,2.7573694e+03,1.3013927e+00,3.1232478e+05,1.5210459e+01,0,,,,,179.91272,6.9405563e-05,615.84624,5.4237462e-05,-2.1485856e-03,-6.4497669e-03
130.2044363138266,3.1226384e+05,1.5166862e+01,0,1.192394e-03,179.91310,615.84608,1041,3.1186328e+05,1.5094900e+01,2.7573245e+03,1.2988397e+00,3.1226384e+05,1.5166862e+01,0,,,,,179.91310,6.9411253e-05,615.84608,5.4239834e-05,-2.0192796e-03,-6.8913954e-03
130.22487061767606,3.1230791e+05,1.5192878e+01,0,1.193098e-03,179.91289,615.84634,1042,3.1189984e+05,1.5095789e+01,2.7541960e+03,1.3039552e+00,3.1230791e+05,1.5192878e+01,0,,,,,179.91289,6.9399342e-05,615.84634,5.4234482e-05,-1.9976655e-03,-6.4909309e-03
130.2453050215263,3.1229631e+05,1.5178441e+01,0,1.193802e-03,179.91297,615.84661,1043,3.1187853e+05,1.5095252e+01,2.7559048e+03,1.3007561e+00,3.1229631e+05,1.5178441e+01,0,,,,,179.91297,6.9404785e-05,615.84661,5.4239066e-05,-1.9775007e-03,-6.1915945e-03
