koi_period,koi_prad,koi_srad,koi_steff,koi_slogg,label,mission
42.9261364,1.84,0.953,5628.0,4.503,0.0,Kepler
1.89129338,0.42,0.733,4986.0,4.558,0.0,Kepler
1.89124453,1.19,1.977,5850.0,3.72,0.0,Kepler
1.89134201,0.92,0.815,5658.0,4.567,0.0,Kepler
87.87826191,110.85,1.642,5784.0,3.985,0.0,Kepler
15.926632768,57.95,0.917,5496.0,4.471,0.0,Kepler
0.958116585,49.16,1.365,6032.0,4.147,0.0,Kepler
39.841522897,116.52,2.07,6078.0,3.946,0.0,Kepler
1.891268461,399.93,4.662,11287.0,3.642,0.0,Kepler
1.89114441,6.57,0.627,4267.0,4.637,0.0,Kepler
61.25964956,54.72,0.889,5912.0,4.532,0.0,Kepler
0.872359598,67.08,1.048,6240.0,4.391,0.0,Kepler
374.318792,243.21,0.815,5997.0,4.572,0.0,Kepler
5.627911313,81.61,1.115,6280.0,4.361,0.0,Kepler
0.62927655,4.64,0.976,5628.0,4.388,0.0,Kepler
1.22578134,53.32,1.0,5780.0,4.438,0.0,Kepler
0.751408792,41.48,0.903,5697.0,4.46,0.0,Kepler
0.866344816,6.85,4.527,4936.0,3.055,0.0,Kepler
2.24294107,0.75,1.184,6082.0,4.195,0.0,Kepler
0.950487062,1.35,3.385,8107.0,3.698,0.0,Kepler
5.579631021,90.32,1.022,6188.0,4.427,0.0,Kepler
21.37831102,97.23,3.484,4905.0,3.3,0.0,Kepler
129.847318,1.45,1.032,6133.0,4.427,1.0,Kepler
0.541396363,2.04,1.489,7118.0,4.212,0.0,Kepler
0.550509602,5.02,4.529,4891.0,3.169,0.0,Kepler
2.404293523,888.7,17.032,4697.0,2.204,0.0,Kepler
25.836831272,50.72,0.897,5691.0,4.477,0.0,Kepler
0.94895231,2.51,3.067,6661.0,3.666,0.0,Kepler
11.702203927,57.95,2.133,6148.0,3.793,0.0,Kepler
2.28494301,1.0,0.789,5396.0,4.571,1.0,Kepler
3.722775537,90.36,2.592,5425.0,3.678,0.0,Kepler
1.245342215,90.34,1.476,6967.0,4.25,0.0,Kepler
0.604755462,1.29,0.726,4842.0,4.616,0.0,Kepler
439.21978,1.81,0.962,6553.0,4.479,1.0,Kepler
8.144135648,56.52,1.862,7605.0,4.123,0.0,Kepler
0.566795196,0.35,0.908,5680.0,4.516,0.0,Kepler
0.566798827,0.52,0.889,5548.0,4.473,0.0,Kepler
0.56678012,0.49,0.911,5674.0,4.506,0.0,Kepler
0.566800113,0.58,0.526,3844.0,4.721,0.0,Kepler
0.56679293,0.86,0.853,5812.0,4.551,0.0,Kepler
0.566809491,0.55,0.654,4987.0,4.611,0.0,Kepler
0.566799218,0.79,1.753,6108.0,3.893,0.0,Kepler
0.566797404,0.64,0.784,5313.0,4.51,0.0,Kepler
22.2548897,2.16,2.388,5349.0,3.76,1.0,Kepler
4.719336335,91.91,2.058,6792.0,3.971,0.0,Kepler
1.258274109,25.98,0.587,4937.0,4.669,0.0,Kepler
8.966610607,56.94,1.132,6480.0,4.351,0.0,Kepler
15.32763411,291.01,6.784,4830.0,2.987,0.0,Kepler
2.10413487,67.03,1.0,5780.0,4.438,0.0,Kepler
6.767341062,52.84,0.843,5926.0,4.513,0.0,Kepler
1.92730001,45.99,1.11,6057.0,4.352,0.0,Kepler
48.79936881,67.36,0.992,6170.0,4.472,0.0,Kepler
1.01485981,1.61,1.024,6158.0,4.453,1.0,Kepler
5.882036054,119.09,1.187,5837.0,4.282,0.0,Kepler
4.059428737,67.38,1.33,6610.0,4.281,0.0,Kepler
15.3902613,4.39,4.994,5649.0,3.282,1.0,Kepler
279.036565,30.25,1.273,6072.0,4.285,1.0,Kepler
26.8552365,1.49,0.955,6045.0,4.494,1.0,Kepler
19.35954117,101.44,1.567,6198.0,3.96,0.0,Kepler
16.2347636,1.28,1.188,6478.0,4.371,1.0,Kepler
1.287097944,0.89,0.852,5906.0,4.494,0.0,Kepler
3.5565617,0.52,0.633,4964.0,4.628,0.0,Kepler
3.55646511,0.56,0.818,5475.0,4.479,0.0,Kepler
3.661895766,374.78,1.589,6793.0,4.101,0.0,Kepler
2.3518268,39.82,1.426,5445.0,4.14,1.0,Kepler
2.35195525,59.62,1.225,6550.0,4.324,0.0,Kepler
1.882438182,74.77,1.213,6322.0,4.211,0.0,Kepler
3.57944367,0.87,0.801,5341.0,4.546,1.0,Kepler
8.2553499,3.28,3.6,5403.0,3.559,1.0,Kepler
5.682410334,72.9,1.196,5897.0,4.278,0.0,Kepler
2.199069234,118.99,1.925,6613.0,4.014,0.0,Kepler
1.481655821,59.19,1.174,6478.0,4.307,0.0,Kepler
0.93370968,0.38,0.42,3615.0,4.839,0.0,Kepler
10.6982275,1.73,1.097,6277.0,4.417,1.0,Kepler
1.388509353,52.43,1.13,6075.0,4.315,0.0,Kepler
9.089355023,68.91,2.015,7675.0,4.051,0.0,Kepler
0.94808587,37.72,2.856,6875.0,3.798,0.0,Kepler
10.368552685,61.14,0.944,5855.0,4.418,0.0,Kepler
7.20558084,1.33,1.693,6002.0,4.025,1.0,Kepler
13.8602646,19.71,0.796,5667.0,4.535,0.0,Kepler
13.639480425,44.0,0.846,5461.0,4.517,0.0,Kepler
392.50115,1.9,0.988,5128.0,4.388,1.0,Kepler
5.29655591,1.3,1.1,6268.0,4.429,1.0,Kepler
6.882686062,60.49,0.948,5704.0,4.483,0.0,Kepler
1.407937865,19.09,0.741,4627.0,4.564,0.0,Kepler
1.89117723,164.49,6.86,5086.0,2.66,0.0,Kepler
52.884577,48.13,1.078,6483.0,4.42,0.0,Kepler
1.429439352,54.36,1.371,6491.0,4.223,0.0,Kepler
8.8324193,0.98,1.133,6060.0,4.29,1.0,Kepler
2.821328194,40.0,1.506,6701.0,4.121,0.0,Kepler
5.88836941,1.21,1.084,6243.0,4.39,1.0,Kepler
11.961308501,51.58,0.785,5564.0,4.587,0.0,Kepler
204.280255,8.99,0.727,4907.0,4.582,0.0,Kepler
0.572079631,29.45,0.639,5233.0,4.625,0.0,Kepler
0.822314545,0.54,0.938,5709.0,4.409,0.0,Kepler
31.005392846,141.82,1.784,5023.0,3.9,0.0,Kepler
2.189097,13.92,0.406,3624.0,4.848,0.0,Kepler
17.51191534,52.64,20.888,4029.0,1.786,0.0,Kepler
521.10826,1.5,0.947,5942.0,4.432,1.0,Kepler
41.3701638,59.95,6.883,4764.0,2.777,0.0,Kepler
1.306220168,83.16,1.124,6600.0,4.238,0.0,Kepler
631.632,1.56,0.894,5689.0,4.493,0.0,Kepler
0.756511623,77.4,1.417,6343.0,4.199,0.0,Kepler
10.845286549,319.52,7.023,5096.0,3.094,0.0,Kepler
32.45541269,23.48,0.543,4869.0,4.71,0.0,Kepler
3.39401963,1.03,1.029,6181.0,4.431,1.0,Kepler
5.917085496,75.86,0.987,5661.0,4.383,0.0,Kepler
0.958871144,45.91,0.892,5530.0,4.425,0.0,Kepler
0.5402463,6.2,1.498,7296.0,4.249,0.0,Kepler
1.288046428,2.18,3.871,5216.0,3.287,0.0,Kepler
4.200206781,105.07,1.923,6873.0,4.051,0.0,Kepler
6.091954982,26.96,0.913,6063.0,4.424,0.0,Kepler
5.52507406,0.8,1.037,5600.0,4.378,1.0,Kepler
485.52409,6149.09,0.8,5227.0,4.584,0.0,Kepler
0.76647343,42.33,0.722,5297.0,4.594,0.0,Kepler
5.2439783,1.03,0.956,6029.0,4.481,0.0,Kepler
5.2436639,0.88,0.862,6212.0,4.537,0.0,Kepler
5.2438269,0.76,0.689,4634.0,4.597,0.0,Kepler
0.56678702,0.27,0.999,6045.0,4.375,0.0,Kepler
2.19642864,0.79,0.806,5376.0,4.576,0.0,Kepler
2.19635512,82.04,1.273,6438.0,4.182,0.0,Kepler
26.718417546,66.69,1.286,5957.0,4.168,0.0,Kepler
0.615787196,3.5,3.075,6315.0,3.603,0.0,Kepler
548.08441,2.35,1.0,5780.0,4.438,0.0,Kepler
2.213964145,57.06,1.514,6256.0,4.037,0.0,Kepler
3.226232203,1.01,1.437,6534.0,4.203,1.0,Kepler
1.025534511,43.68,0.919,6267.0,4.487,0.0,Kepler
7.64941291,53.4,1.076,6387.0,4.398,0.0,Kepler
13.174807933,51.06,0.997,6067.0,4.433,0.0,Kepler
0.655094658,26.41,1.012,6063.0,4.476,0.0,Kepler
0.692239369,67.05,1.358,6163.0,4.137,0.0,Kepler
17.030857558,73.8,1.423,5575.0,4.066,0.0,Kepler
2.352446342,1.24,2.003,6749.0,3.941,1.0,Kepler
43.797829003,93.43,1.292,6860.0,4.326,0.0,Kepler
4.254417651,133.79,1.235,6292.0,4.256,0.0,Kepler
18.778162159,127.57,1.71,6794.0,4.102,0.0,Kepler
1.575710265,246.75,4.293,5017.0,3.35,0.0,Kepler
2.534740757,52.52,0.781,5810.0,4.56,0.0,Kepler
37.59406667,43.08,0.917,5941.0,4.426,0.0,Kepler
3.6972959,1.07,1.594,6313.0,4.12,0.0,Kepler
6.855624762,33.93,0.931,6109.0,4.476,0.0,Kepler
80.7060641,15.47,0.949,6053.0,4.494,0.0,Kepler
2.17814513,1.22,0.949,6053.0,4.494,0.0,Kepler
1.089077111,77.59,1.176,6126.0,4.285,0.0,Kepler
1.089057762,0.44,0.737,5096.0,4.582,0.0,Kepler
0.379412331,1.59,0.666,4331.0,4.62,0.0,Kepler
0.585940879,26.57,0.797,5459.0,4.583,0.0,Kepler
3.90735046,0.83,0.809,5497.0,4.577,1.0,Kepler
0.646523404,0.85,1.631,7257.0,4.185,0.0,Kepler
0.626431697,34.05,0.721,5134.0,4.56,0.0,Kepler
2.696354974,80.71,1.579,6472.0,4.08,0.0,Kepler
377.501257,2.16,0.94,5751.0,4.508,1.0,Kepler
14.762889172,53.72,1.031,5691.0,4.354,0.0,Kepler
4.5638537,2.97,2.39,5446.0,3.793,0.0,Kepler
1.463775066,1.2,1.651,6781.0,4.125,0.0,Kepler
8.098754149,123.02,1.45,6328.0,4.16,0.0,Kepler
0.587938916,29.98,0.74,5237.0,4.543,0.0,Kepler
246.87131,2.02,0.96,6168.0,4.488,0.0,Kepler
1.559090282,129.87,2.624,7279.0,3.856,0.0,Kepler
1.81993557,0.66,0.578,4205.0,4.668,0.0,Kepler
0.612888148,0.93,1.368,6720.0,4.276,0.0,Kepler
15.541358818,149.19,3.54,5092.0,3.42,0.0,Kepler
7.1969168,1.1,1.575,5530.0,4.045,1.0,Kepler
12.8177012,1.21,1.385,6290.0,4.151,0.0,Kepler
2.274628199,104.26,1.947,6389.0,3.914,0.0,Kepler
85.338393,11.4,4.696,4850.0,3.134,0.0,Kepler
5.499941793,59.94,2.634,7079.0,3.827,0.0,Kepler
2.629870555,34.05,0.967,5566.0,4.382,0.0,Kepler
0.947554749,0.67,0.84,5508.0,4.569,1.0,Kepler
6.62761199,82.03,1.333,6316.0,4.231,0.0,Kepler
50.271927,2.94,1.215,6520.0,4.375,1.0,Kepler
28.597880332,74.25,2.474,6590.0,3.787,0.0,Kepler
30.476518853,71.42,1.073,5527.0,4.315,0.0,Kepler
252.1638623,50.74,0.745,5432.0,4.608,0.0,Kepler
22.271198511,39.79,0.73,5068.0,4.556,0.0,Kepler
73.894163515,39.18,0.841,5442.0,4.469,0.0,Kepler
1.124033822,98.04,1.563,7141.0,4.208,0.0,Kepler
2.796661168,47.68,1.326,6331.0,4.146,0.0,Kepler
15.288709179,54.56,0.719,4464.0,4.577,0.0,Kepler
1.83592242,46.3,0.976,5930.0,4.472,0.0,Kepler
128.208643,6.15,3.811,7128.0,3.52,1.0,Kepler
1.516372183,1.06,1.046,6142.0,4.456,0.0,Kepler
8.784575777,104.57,1.914,8144.0,4.139,0.0,Kepler
1.949700508,56.11,1.193,6469.0,4.385,0.0,Kepler
9.948701373,29.19,0.786,5152.0,4.517,0.0,Kepler
3.457078812,86.12,1.482,6526.0,4.182,0.0,Kepler
3.735993484,571.07,4.055,5467.0,3.432,0.0,Kepler
6.63448023,1.04,1.225,6463.0,4.313,1.0,Kepler
12.4239677,0.87,0.698,4995.0,4.58,0.0,Kepler
0.639721284,46.59,0.625,4794.0,4.633,0.0,Kepler
1.25338826,0.64,0.942,5869.0,4.513,0.0,Kepler
1.002591901,0.87,0.739,4893.0,4.574,1.0,Kepler
1.620813697,43.95,1.177,5757.0,4.209,0.0,Kepler
3.37116682,0.98,1.163,5653.0,4.288,1.0,Kepler
5.2434664,2.83,0.766,5047.0,4.574,0.0,Kepler
5.2439542,0.81,0.691,4920.0,4.636,0.0,Kepler
5.2441517,0.91,0.925,6060.0,4.509,0.0,Kepler
5.2443332,0.58,0.971,5952.0,4.489,0.0,Kepler
20.726069913,51.9,0.902,6011.0,4.522,0.0,Kepler
0.566801447,0.57,1.349,5966.0,4.184,0.0,Kepler
0.566794934,1.15,1.049,6395.0,4.436,0.0,Kepler
0.566800287,0.88,0.969,6075.0,4.486,0.0,Kepler
0.566791946,1.54,0.97,5836.0,4.5,0.0,Kepler
0.566790294,0.89,1.093,6100.0,4.358,0.0,Kepler
0.566799725,0.77,1.132,5576.0,4.297,0.0,Kepler
0.566801325,1.07,1.021,6273.0,4.454,0.0,Kepler
14.854415674,29.77,1.022,6214.0,4.444,0.0,Kepler
38.47674409,33.8,0.79,5294.0,4.507,0.0,Kepler
10.643110689,31.72,1.473,5930.0,4.084,0.0,Kepler
1.587485742,41.52,0.821,5863.0,4.566,0.0,Kepler
6.613671,0.91,1.597,6056.0,4.071,1.0,Kepler
1.79621807,1.54,2.09,7117.0,3.988,0.0,Kepler
20.2594232,1.23,1.269,6602.0,4.301,0.0,Kepler
1.48062814,0.76,0.937,6187.0,4.499,1.0,Kepler
1.489442254,115.45,1.62,6962.0,4.148,0.0,Kepler
1.12679793,21.07,0.84,5662.0,4.56,0.0,Kepler
0.998217563,88.64,1.755,6980.0,4.06,0.0,Kepler
2.68814059,0.92,0.734,5636.0,4.613,1.0,Kepler
0.58640848,0.48,0.615,4556.0,4.676,0.0,Kepler
33.46947449,127.38,3.075,5934.0,3.581,0.0,Kepler
1.827558898,118.28,2.077,5977.0,3.854,0.0,Kepler
62.519211,1.9,1.137,6343.0,4.411,0.0,Kepler
97.991569,1.41,1.169,6499.0,4.378,1.0,Kepler
349.85525,2.63,0.885,5941.0,4.533,0.0,Kepler
2.488812012,83.26,1.497,6499.0,4.084,0.0,Kepler
0.51811818,1.09,0.929,6240.0,4.502,0.0,Kepler
542.52829,1.07,1.212,6099.0,4.204,0.0,Kepler
1.057080807,0.97,0.946,6000.0,4.487,1.0,Kepler
11.567974732,45.65,0.648,5290.0,4.669,0.0,Kepler
21.294733865,71.55,1.278,6039.0,4.242,0.0,Kepler
317.062416,1.59,0.715,5366.0,4.625,1.0,Kepler
13.4959496,1.62,1.019,5962.0,4.464,1.0,Kepler
0.855763492,72.82,1.326,6679.0,4.286,0.0,Kepler
2.045166206,131.41,2.135,7128.0,3.95,0.0,Kepler
2.41349123,2.11,2.595,6628.0,3.783,0.0,Kepler
0.447820618,1.42,1.607,5927.0,3.988,0.0,Kepler
43.2675604,1.61,1.729,5747.0,4.018,1.0,Kepler
1.23133063,0.54,0.631,4237.0,4.63,0.0,Kepler
0.61566096,0.84,2.23,6619.0,3.89,0.0,Kepler
1.23140522,0.81,1.118,5600.0,4.32,0.0,Kepler
11.3251153,1.26,0.727,5334.0,4.574,1.0,Kepler
31.9714488,0.87,1.323,5846.0,4.169,0.0,Kepler
9.762550001,68.93,1.95,7199.0,4.055,0.0,Kepler
16.9163386,0.68,0.81,5628.0,4.513,1.0,Kepler
37.0200232,2.14,0.886,5685.0,4.537,1.0,Kepler
2.521265,1.16,1.874,6306.0,3.828,0.0,Kepler
5.674353343,51.63,1.071,5594.0,4.303,0.0,Kepler
0.734426335,51.42,0.997,6108.0,4.471,0.0,Kepler
0.734426409,0.98,1.005,6406.0,4.458,0.0,Kepler
0.565713361,0.81,0.881,5220.0,4.48,1.0,Kepler
13.782522208,41.84,0.668,5246.0,4.604,0.0,Kepler
1.89121656,0.73,0.884,5741.0,4.438,0.0,Kepler
3.693702974,62.55,1.396,6309.0,4.265,0.0,Kepler
10.265613245,61.45,1.423,5865.0,4.169,0.0,Kepler
2.163569702,85.64,1.718,6425.0,4.04,0.0,Kepler
0.730956716,0.57,1.078,6028.0,4.371,0.0,Kepler
7.04715073,1.54,0.911,5941.0,4.519,0.0,Kepler
7.047106212,119.64,2.321,8162.0,3.973,0.0,Kepler
0.961292561,92.55,1.404,6300.0,4.188,0.0,Kepler
63.68192888,71.45,1.054,5979.0,4.386,0.0,Kepler
9.455586047,178.47,4.24,7221.0,3.488,0.0,Kepler
1.246585716,81.28,1.183,6440.0,4.369,0.0,Kepler
0.898932836,1.51,1.872,5712.0,3.959,0.0,Kepler
3.45423296,0.95,0.635,4186.0,4.662,0.0,Kepler
7.304451735,59.02,0.9,6024.0,4.523,0.0,Kepler
1.181046137,37.78,0.692,5229.0,4.58,0.0,Kepler
2.025580416,43.23,1.99,6348.0,3.996,0.0,Kepler
58.64379,1.05,0.775,5833.0,4.537,0.0,Kepler
20.28281916,22.46,3.956,5043.0,3.284,0.0,Kepler
4.931365987,139.59,2.263,6562.0,3.835,0.0,Kepler
4.331392455,38.82,0.854,5655.0,4.472,0.0,Kepler
345.1846728,44.91,0.971,5712.0,4.424,0.0,Kepler
9.58405667,99.66,2.275,5605.0,3.813,0.0,Kepler
5.2436612,1.1,1.145,6598.0,4.387,0.0,Kepler
3.7789374,0.48,0.605,5017.0,4.653,0.0,Kepler
1.88984957,73.04,0.716,5328.0,4.571,0.0,Kepler
2.49904083,1.04,0.93,5525.0,4.458,0.0,Kepler
1.99567242,0.75,1.69,6773.0,4.063,0.0,Kepler
0.89879279,0.57,1.096,6224.0,4.373,0.0,Kepler
16.434352831,25.25,1.134,5963.0,4.322,0.0,Kepler
0.566793818,1.17,0.828,5707.0,4.538,0.0,Kepler
0.566797474,1.04,1.007,6046.0,4.478,0.0,Kepler
1.585673651,50.53,1.025,6117.0,4.457,0.0,Kepler
14.797219157,47.71,0.931,6343.0,4.495,0.0,Kepler
6.49066214,33.46,0.563,4448.0,4.684,0.0,Kepler
7.11879848,41.17,0.754,5578.0,4.601,0.0,Kepler
6.99510404,216.92,229.908,3681.0,0.25,0.0,Kepler
2.897829967,54.35,1.077,6318.0,4.366,0.0,Kepler
4.88698386,1.2,1.009,6152.0,4.464,1.0,Kepler
0.706428634,47.64,0.736,4429.0,4.569,0.0,Kepler
10.8632531,19.93,0.914,5896.0,4.516,0.0,Kepler
1.46842648,40.3,0.959,5539.0,4.381,0.0,Kepler
4.305917719,71.49,1.037,6502.0,4.44,0.0,Kepler
8.47484677,1.35,0.785,5564.0,4.587,1.0,Kepler
2.535389624,16.24,0.706,5488.0,4.629,0.0,Kepler
1.627538928,1.42,2.088,6854.0,3.934,0.0,Kepler
1.506503686,178.15,2.352,8751.0,4.026,0.0,Kepler
1.679585725,28.99,0.554,4462.0,4.7,0.0,Kepler
5.40346248,108.46,1.984,6350.0,3.921,0.0,Kepler
34.0357766,1.05,0.501,4367.0,4.739,1.0,Kepler
0.824851807,78.0,1.654,5658.0,3.903,0.0,Kepler
0.82484293,97.92,41.424,4148.0,1.458,0.0,Kepler
4.4473549,1.52,0.764,5531.0,4.597,0.0,Kepler
7.51509713,1.23,0.696,4867.0,4.63,0.0,Kepler
7.51514595,35.8,0.777,5624.0,4.516,0.0,Kepler
19.230038188,186.53,2.916,7703.0,3.844,0.0,Kepler
21.120005744,31.2,1.598,6195.0,4.069,0.0,Kepler
0.82206761,91.21,1.921,6531.0,3.962,0.0,Kepler
4.74701479,13333.5,1.921,6531.0,3.962,1.0,Kepler
1.96682825,1.18,0.796,5595.0,4.581,1.0,Kepler
45.035589512,82.4,1.153,6484.0,4.386,0.0,Kepler
4.237447181,2.26,0.993,5993.0,4.425,1.0,Kepler
4.0953585,7.76,1.7,6839.0,4.094,1.0,Kepler
0.92623983,1.16,0.591,4494.0,4.692,1.0,Kepler
3.10197712,2.64,1.797,8709.0,4.232,0.0,Kepler
2.618414643,109.33,2.361,8143.0,3.96,0.0,Kepler
2.61844178,2.16,3.293,5088.0,3.502,0.0,Kepler
19.407958161,44.96,0.799,5702.0,4.485,0.0,Kepler
0.933747375,8.93,1.024,6224.0,4.454,0.0,Kepler
37.910213899,29.45,0.56,4623.0,4.686,0.0,Kepler
3.74785307,9.04,7.7,4929.0,3.001,0.0,Kepler
3.747835042,141.7,3.065,8529.0,3.769,0.0,Kepler
0.94754848,224.79,0.2,3246.0,5.087,0.0,Kepler
1.75643185,0.58,0.812,5696.0,4.57,0.0,Kepler
1.756466865,87.4,1.465,5726.0,4.077,0.0,Kepler
33.159475806,146.47,2.379,7967.0,4.001,0.0,Kepler
46.14869106,114.2,1.935,5383.0,3.908,0.0,Kepler
60.2976774,63.57,0.977,5995.0,4.434,0.0,Kepler
0.875197345,0.73,1.796,5855.0,3.999,1.0,Kepler
13.2298203,1.5,1.176,6049.0,4.353,1.0,Kepler
3.71840884,0.84,0.96,5982.0,4.493,1.0,Kepler
1.703347524,47.62,0.648,5325.0,4.657,0.0,Kepler
1.70332915,0.86,0.864,5749.0,4.547,0.0,Kepler
20.413812,16.5,0.826,5514.0,4.569,0.0,Kepler
5.32737192,0.7,0.679,4905.0,4.593,1.0,Kepler
67.41958542,49.46,0.962,6071.0,4.425,0.0,Kepler
7.363572395,82.22,1.508,6793.0,4.208,0.0,Kepler
5.90260586,1.26,0.707,4960.0,4.627,1.0,Kepler
33.693201537,68.86,0.899,5427.0,4.448,0.0,Kepler
22.80265,2.36,3.324,5011.0,3.321,1.0,Kepler
1.120997701,66.58,4.845,6720.0,3.373,0.0,Kepler
1.874967748,378.99,18.328,4588.0,2.232,0.0,Kepler
29.9315174,1.58,0.809,5551.0,4.57,1.0,Kepler
0.602277579,0.78,1.228,6510.0,4.256,1.0,Kepler
2.40440112,0.42,0.769,5433.0,4.55,0.0,Kepler
21.926779,1.26,0.868,5853.0,4.544,0.0,Kepler
25.706001174,67.11,0.903,5642.0,4.498,0.0,Kepler
27.2173855,1.34,1.019,6263.0,4.404,1.0,Kepler
501.90703,1.83,1.036,6316.0,4.413,0.0,Kepler
6.27651592,0.65,0.515,3914.0,4.748,1.0,Kepler
3.115304946,61.66,1.087,6367.0,4.419,0.0,Kepler
16.214474,3.53,2.637,6801.0,3.833,1.0,Kepler
12.422524,0.86,1.414,7225.0,4.281,0.0,Kepler
12.4269264,1.66,1.505,5349.0,4.044,0.0,Kepler
12.4261809,1.88,1.432,5948.0,4.106,0.0,Kepler
0.61810542,39.52,0.949,5371.0,4.403,0.0,Kepler
1.06995136,0.9,1.221,5869.0,4.274,0.0,Kepler
2.158398259,101.02,1.946,5210.0,3.778,0.0,Kepler
359.534371,64333.8,5.899,5087.0,3.183,0.0,Kepler
0.9951412,0.22,0.109,3325.0,5.364,1.0,Kepler
534.86668,4.3,1.791,6668.0,4.074,0.0,Kepler
43.535891,1.86,0.778,5481.0,4.592,1.0,Kepler
1.39797542,0.49,0.761,5074.0,4.536,0.0,Kepler
2.2127498,0.68,1.405,6195.0,4.106,0.0,Kepler
0.776976021,48.15,1.042,5999.0,4.423,0.0,Kepler
2.25353739,96.65,1.662,6951.0,4.119,0.0,Kepler
17.99646148,114.45,2.249,5684.0,3.788,0.0,Kepler
1.386249249,78.6,1.594,6226.0,4.135,0.0,Kepler
0.53482911,0.54,0.201,3229.0,5.08,0.0,Kepler
0.566799833,1.27,0.789,5488.0,4.584,0.0,Kepler
0.566795728,0.64,1.393,6130.0,4.151,0.0,Kepler
14.665759784,67.17,1.002,5385.0,4.369,0.0,Kepler
0.566780836,0.75,0.962,5949.0,4.493,0.0,Kepler
4.7368156,0.6,1.011,6088.0,4.456,1.0,Kepler
15.44605962,52.93,0.897,5838.0,4.529,0.0,Kepler
1.790518325,32.19,1.219,6586.0,4.319,0.0,Kepler
40.7698541,1.87,1.21,5884.0,4.306,1.0,Kepler
129.222771,2.01,0.809,4934.0,4.515,1.0,Kepler
1.03905082,0.87,1.28,6558.0,4.239,0.0,Kepler
0.503201954,2.99,2.306,6157.0,3.827,0.0,Kepler
7.140373046,61.56,1.333,5945.0,4.168,0.0,Kepler
53.647084859,142.04,2.943,5261.0,3.506,0.0,Kepler
2.496328637,112.28,2.615,6757.0,3.842,0.0,Kepler
16.31328124,30.85,1.006,6008.0,4.44,0.0,Kepler
1.721313779,83.69,1.073,5960.0,4.371,0.0,Kepler
5.01880305,1.08,1.083,6220.0,4.398,1.0,Kepler
1.50650745,1.13,2.02,6839.0,4.003,0.0,Kepler
8.209514329,149.52,2.111,6258.0,3.882,0.0,Kepler
3.431126546,47.48,0.969,5815.0,4.349,0.0,Kepler
1.583334941,52.0,0.953,5846.0,4.472,0.0,Kepler
8.429438192,49.49,0.68,4268.0,4.602,0.0,Kepler
299.70688,1.15,0.76,5606.0,4.597,1.0,Kepler
14.461834,1.05,1.196,5457.0,4.239,1.0,Kepler
7.9320191,1.04,0.905,5219.0,4.441,0.0,Kepler
1.374249107,96.85,2.121,7053.0,3.958,0.0,Kepler
8.4804737,1.85,0.998,6092.0,4.471,0.0,Kepler
4.994773558,62.69,1.181,6253.0,4.271,0.0,Kepler
1.105094098,267.59,2.927,8011.0,3.773,0.0,Kepler
0.8170226,57.56,1.0,5780.0,4.438,0.0,Kepler
4.48538145,0.96,0.737,5654.0,4.607,1.0,Kepler
19.40669392,57.97,0.778,5622.0,4.588,0.0,Kepler
7.143708297,44.78,0.992,5655.0,4.386,0.0,Kepler
0.952377862,28.44,0.863,5662.0,4.524,0.0,Kepler
3.521050679,256.2,6.619,5149.0,3.109,0.0,Kepler
4.84847245,1.51,0.647,4137.0,4.625,1.0,Kepler
1.941635737,59.71,1.161,6525.0,4.381,0.0,Kepler
0.539445498,68.65,1.456,6486.0,4.174,0.0,Kepler
20.7106853,89.55,2.888,6956.0,3.738,0.0,Kepler
2.521245368,56.59,0.854,5605.0,4.486,0.0,Kepler
2.52122764,0.91,0.81,5546.0,4.575,0.0,Kepler
2.5212708,0.81,0.637,5110.0,4.674,0.0,Kepler
8.202869679,110.46,1.643,6060.0,4.059,0.0,Kepler
11.8436119,1.41,0.999,6077.0,4.471,1.0,Kepler
3.442714533,47.02,0.861,5819.0,4.501,0.0,Kepler
475.91706,28.22,1.004,5334.0,4.372,0.0,Kepler
0.858285844,0.9,1.346,5945.0,4.196,0.0,Kepler
4.88446644,0.84,0.517,3883.0,4.725,1.0,Kepler
8.9772888,1.79,1.699,5597.0,3.963,1.0,Kepler
3.03359398,1.55,1.616,5557.0,4.037,1.0,Kepler
21.9139549,10.39,0.42,3638.0,4.844,1.0,Kepler
6.238315363,0.7,0.724,4914.0,4.61,0.0,Kepler
9.3888216,20.91,1.24,5846.0,4.278,1.0,Kepler
2.115510941,191.42,2.638,7563.0,3.883,0.0,Kepler
1.015044104,1.98,1.124,5910.0,4.318,0.0,Kepler
3.711013336,55.69,1.247,6338.0,4.256,0.0,Kepler
2.97606298,5.65,6.669,5321.0,3.158,0.0,Kepler
2.97586085,0.85,0.835,5481.0,4.508,0.0,Kepler
14.658013949,121.59,1.626,5146.0,3.986,0.0,Kepler
18.839487435,45.2,1.024,6208.0,4.454,0.0,Kepler
0.555973803,1.9,2.117,5445.0,3.776,0.0,Kepler
4.426344495,78.3,1.226,6228.0,4.277,0.0,Kepler
0.957823876,110.91,2.033,5908.0,3.865,0.0,Kepler
5.024768971,42.15,0.989,6322.0,4.444,0.0,Kepler
30.960216668,62.08,0.926,5291.0,4.423,0.0,Kepler
2.470283788,157.82,2.675,7823.0,3.885,0.0,Kepler
1.23516416,0.92,1.076,6249.0,4.428,0.0,Kepler
1.23513471,0.7,0.997,5930.0,4.436,0.0,Kepler
